2.503128911138923721e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470507e-02,8.510638297872340219e-02,1.013767209011264131e-01,1.276595744680850963e-01,1.126408010012515670e-01,8.886107634543179146e-02,7.133917396745932671e-02,1.814768460575719722e-01,4.743429286608260576e-01,3.441802252816020258e-01,6.132665832290362662e-01,3.291614518147684687e-01,3.566958698372966197e-01,3.429286608260325164e-01,1.289111389236545779e-01,1.489361702127659504e-01,1.301627033792240318e-01,1.727158948685857398e-01,3.566958698372966197e-01,3.842302878598247706e-01,2.978723404255319007e-01,2.878598247809762145e-01,2.015018773466833446e-01,2.090112640801001231e-01,1.652065081351689613e-01,1.739674593241551936e-01,1.727158948685857398e-01,1.914893617021276584e-01,2.102628285356695770e-01,1.914893617021276584e-01,1.839799749687108799e-01,1.902377972465582046e-01,1.814768460575719722e-01,2.015018773466833446e-01,1.789737171464330368e-01,2.090112640801001231e-01,2.027534418022528262e-01,2.015018773466833446e-01,2.202753441802252909e-01,1.889862327909887230e-01,1.977471839799749553e-01,4.618272841051314082e-01,2.503128911138923773e-01,2.077596996245306693e-01,2.140175219023779662e-01,1.339173967459324210e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.095699188306217200e-11,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,3.649775784638143375e-16,7.317519853075823717e-04,2.013790512020679439e-03,2.735678187847095585e-03,8.673128128653497849e-05,3.007727039481714959e-04,1.875352555468402013e-03,7.587648630096661051e-04,4.433371918876071772e-04,2.316378372957810400e-05,5.256060670217028699e-07,6.503723304897549914e-06,2.499622054768173463e-07,2.609206043484444766e-07,3.140961020622366276e-07,1.780966352231621620e-03,1.956235818603115593e-03,4.325734557911067955e-04,7.936900177146102679e-04,2.350271680238255612e-03,4.581225245140256396e-05,5.528003487639240703e-03,1.215987736397145571e-05,6.782924321652016725e-03,1.207118828468573500e-06,5.705296872052807028e-03,4.441716664434172638e-06,5.523431147211583722e-03,7.533878177264133585e-06,7.401797322526381794e-04,8.079954654359343055e-03,9.748475639062015861e-05,7.531701917214370448e-03,4.053596905607092621e-05,4.749653768779863068e-03,6.028289267429617313e-05,3.404837619986232839e-07,1.956973026130595962e-07,2.166799913410966995e-07,2.103894002137168290e-07,2.069295879591175595e-07,2.269868961107265154e-07,4.019898893648429607e-07,2.400512484580719334e-07,2.084732314290239688e-07,2.146143751873502966e-07,1.077977833375834100e-07,3.649775784638143375e-16,3.649775784638143375e-16
5.132391235127504725e-01,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,5.366706677868187314e-04,1.045373371170322141e+00,2.921001826407448210e+00,2.476460750515284470e+00,1.036799375018894187e+00,2.320762220333206560e+00,3.273881092274004256e+00,3.295985304897483203e+00,2.432672286331066136e+00,2.096703952145396510e+00,3.109885021215061496e+00,1.820356625717276966e+00,3.278381425873164279e+00,3.304563580624865438e+00,3.151002372296624277e+00,1.478968021719133219e+00,1.947609169268573970e+00,3.113610919526268006e+00,1.638457521767384462e+00,3.489783426291606649e-01,2.775141048401849719e+00,6.775057908659842809e-01,2.436970993135032959e+00,2.472381413912681236e-01,2.540837820820616155e+00,5.993698258997293138e-01,2.570007590741386405e+00,1.100026717335475634e+00,1.330086391670394441e+00,5.022009172173855784e-01,1.314031388164899894e-01,2.824863211377611538e+00,1.004036988565877170e-01,2.198163177796693013e+00,8.124843387462066246e-01,2.680398159595752450e+00,3.159868863410554063e+00,3.279854896981726498e+00,3.292935619642294309e+00,3.260525966137788334e+00,3.252807675537604304e+00,3.269023522889993760e+00,3.237709934124645805e+00,3.253589039055292620e+00,3.290056464725658714e+00,3.260909195368311586e+00,2.444545800065604624e+00,5.366706677868187314e-04,5.366706677868187314e-04
3.473433398219265000e-01,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,2.499999975000010994e-03,1.985547131559423362e-01,1.516199081126737847e-01,1.524796779597197838e-01,1.948620005627209884e-01,2.851847451549481272e-01,2.109475022260137445e-01,1.884207751053391389e-01,2.058219089449487560e-01,6.293904932913144679e-01,4.088319448375843379e-01,6.531742415512503674e-01,4.201417717723995304e-01,4.391482698029497422e-01,4.059051674272967092e-01,3.400423446307529463e-01,3.491289742168735000e-01,1.663926267834759665e-01,3.457812665049597722e-01,3.328580543819618098e-01,4.053089265344728687e-01,2.447257801373048935e-01,3.259316614237419696e-01,2.550657081526704340e-01,3.026740319323067974e-01,2.770039584373997776e-01,2.658983947236819301e-01,2.877032171278493533e-01,2.587267786893821531e-01,2.815160289084040479e-01,2.749768914507677575e-01,2.854439439365071274e-01,2.583599163099221108e-01,2.910445467389291552e-01,2.255388008937967703e-01,3.360816874027688916e-01,3.042196122384679957e-01,3.248562743225913985e-01,3.148984515770795745e-01,3.252630138401835236e-01,3.218881011015508053e-01,3.186806148784492310e-01,4.796112301447992277e-01,3.811249792168561745e-01,3.242991639599855369e-01,3.119683532488978783e-01,3.196496189105587082e-01,2.499999975000010994e-03,2.499999975000010994e-03
2.939568832713566615e-01,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.293689810950182316e-09,2.159463207041888988e-01,1.832769718061584008e-01,1.784540097677775050e-01,1.967535703335308028e-01,2.559075904440757387e-01,2.268427017229615039e-01,2.365363266142143928e-01,2.419865770351114220e-01,2.335870251823063681e-01,3.045881225928736558e-01,2.266368432496768948e-01,3.080395353368240996e-01,3.044807654048335421e-01,3.039581212559863133e-01,2.310364726974454552e-01,2.323145027677238628e-01,1.239514078715106271e-01,2.126044753950712407e-01,1.978494878688936143e-01,2.242495539676805927e-01,1.866273279305462329e-01,2.336556371049698100e-01,1.707217208175995371e-01,2.357572666068253886e-01,2.003208094007218887e-01,2.163661308920370452e-01,1.982058778499113938e-01,2.280417037106930445e-01,2.014491847072415465e-01,2.072153677327722709e-01,2.223333448235162157e-01,1.894885186760428275e-01,2.212390411553168956e-01,1.570148175561789372e-01,2.692075243386483629e-01,2.470146346920903679e-01,2.534279906395645043e-01,2.536942643360501348e-01,2.584389532863899941e-01,2.598620727873421909e-01,2.557541508781042139e-01,2.856938331823786759e-01,2.653479633584304720e-01,2.534040094194005555e-01,2.543775448744513556e-01,2.600761135869729124e-01,2.293689810950182316e-09,2.293689810950182316e-09
2.468044298503269118e-02,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,3.301153650857365104e-06,6.619549349247978443e-01,2.322813049717482869e-01,8.923282824364663357e-01,5.574083163347233194e-01,8.327749006005558119e-01,7.613797825551488208e-01,8.099419489631095592e-01,8.259493386397981363e-01,1.491463525916279398e+00,2.594953911514860323e+00,2.310196204672925635e+00,2.698603283646558992e+00,2.833208421725846637e+00,2.476989107757159303e+00,1.785127355829687179e+00,1.778908240184720935e+00,3.593340317823598973e-01,2.040094091564109480e+00,1.809698069278519617e+00,2.369720120416541675e+00,6.435033626210437951e-01,1.524163870823142641e+00,8.757190102691149169e-01,1.762520849235128306e+00,1.116306796995977235e+00,1.295069122033094322e+00,1.075760692040768074e+00,1.667904840586324600e+00,1.149530422335511615e+00,8.661227521285506104e-01,1.569958988016790569e+00,8.276740967749236511e-01,1.420604614396120624e+00,6.508618640048479120e-01,1.462138679306000277e+00,1.993756329590855358e+00,2.370647316308706287e+00,2.239754366220761739e+00,2.356603381117904572e+00,2.277273634488429455e+00,2.305706442110902810e+00,3.166065285513565364e+00,2.750387401049728009e+00,2.378362298316623047e+00,2.258826409026037041e+00,2.323241978949321496e+00,3.301153650857365104e-06,3.301153650857365104e-06
0.000000000000000000e+00,3.444977775562823707e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.660704139791055814e-02,1.226596353223833452e-02,4.547257180730808479e-02,2.189067996753244275e-02,3.226714234654970426e-02,9.713981601538685187e-03,2.435603033857174776e-02,1.654557808128413049e-02,3.190575800228738490e-02,6.862439861721541037e-03,5.538946666638249264e-03,4.697032256495451905e-03,1.609995782944099443e-03,1.692689685110801900e-03,3.374273034499139772e-03,2.587535313642022258e-03,3.050488549219147749e-02,2.658232326466174189e-02,1.162749299347237567e-03,2.291843047373423332e-03,6.408798722340872285e-03,4.569524326440825915e-03,4.194009871983738966e-03,4.142761174389109069e-03,3.447290006941862873e-03,2.826890421336232268e-03,3.167237684828364853e-03,6.539763538557004201e-03,6.838775967096982419e-03,8.182550187531430728e-04,3.383494342487643192e-03,2.971068242865583433e-03,2.320648126962163681e-03,3.078008193769196568e-03,4.323070333051293179e-03,3.695066593744746834e-03,2.628551583762956615e-03,1.637406160559456677e-03,2.124604149120347570e-03,2.194338414759739678e-03,1.986703755724031351e-03,2.857951237267370315e-03,2.246396731167143654e-03,1.920066330226492422e-03,2.188964342551065045e-03,1.650438467945009946e-03,4.774159917988075354e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.074999999999999983e-01,9.249999999999999889e-02,1.074999999999999983e-01,1.199999999999999956e-01,2.500000000000000000e-01,1.000000000000000056e-01,1.174999999999999933e-01,1.150000000000000050e-01,9.124999999999999778e-01,7.950000000000000400e-01,8.649999999999999911e-01,8.425000000000000266e-01,8.499999999999999778e-01,8.225000000000000089e-01,4.625000000000000222e-01,5.625000000000000000e-01,1.400000000000000133e-01,5.350000000000000311e-01,4.699999999999999734e-01,5.725000000000000089e-01,1.925000000000000044e-01,4.274999999999999911e-01,2.099999999999999922e-01,3.900000000000000133e-01,2.174999999999999989e-01,2.424999999999999933e-01,2.200000000000000011e-01,2.149999999999999967e-01,2.200000000000000011e-01,2.049999999999999878e-01,2.374999999999999889e-01,2.049999999999999878e-01,2.625000000000000111e-01,1.925000000000000044e-01,2.800000000000000266e-01,3.150000000000000022e-01,4.000000000000000222e-01,3.300000000000000155e-01,3.775000000000000022e-01,3.699999999999999956e-01,3.750000000000000000e-01,8.625000000000000444e-01,5.324999999999999734e-01,3.900000000000000133e-01,3.699999999999999956e-01,3.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.830602508771673342e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-5.059644256269407236e+01,-2.791926300160602992e+01,-2.854064488612625894e+01,-2.873362161153638894e+01,-3.185308381771696418e+01,-2.918857002297712100e+01,-2.760677809222906021e+01,-2.898727879187944367e+01,-3.034243252182406536e+01,-3.408291832852903980e+01,-3.587375182922321670e+01,-3.472015639208402149e+01,-3.654065519168021581e+01,-3.652713859019294773e+01,-3.629399560922618662e+01,-2.478012974696920523e+01,-2.483441278230289484e+01,-3.116744842012635885e+01,-2.638213137727868940e+01,-2.532999389577070204e+01,-3.026424008887599371e+01,-2.519042637394606388e+01,-3.218064828553247025e+01,-2.488783535001604363e+01,-3.493800620125288958e+01,-2.418153411525601371e+01,-3.328701610166319114e+01,-2.479234613339151849e+01,-3.278167490227077963e+01,-2.741053341811736388e+01,-2.428897207033978489e+01,-2.937143744064070461e+01,-2.413892798471912826e+01,-3.035921092946553657e+01,-2.514553673755658281e+01,-2.995592306812823225e+01,-3.629130831175159244e+01,-3.663764533259688250e+01,-3.669334028556607308e+01,-3.667083241537078209e+01,-3.670509295372751524e+01,-3.647521422653548484e+01,-3.599528750003489108e+01,-3.645645587191197734e+01,-3.659479836855854273e+01,-3.666308536067134582e+01,-3.752009096185221182e+01,-5.059644256269407236e+01,-5.059644256269407236e+01
8.596031871583602602e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.095299752331042153e+00,3.699689011849126796e+00,4.020732380778482273e+00,2.925130767792495590e+00,1.645777408597667524e+00,2.413053063450081304e+00,3.619463275851231732e+00,3.594957069716443687e+00,-5.257404796293880384e-02,1.434318974177756001e+00,-1.120224880343392515e+00,1.327594922178873427e+00,1.064031552656303781e+00,1.364388445833651486e+00,7.829942205392866894e-01,4.465248922949466848e-01,3.430468431528531870e+00,1.645905732119395254e-02,-4.592330460468784792e-01,-6.380181796246957582e-01,1.529150764449730193e+00,9.529651130513385748e-01,9.636957178919903777e-01,1.523878027237422383e+00,1.270164187493433294e+00,1.804045616727171675e+00,4.214549541489924223e-01,2.043240539135759093e+00,5.713371133553111214e-01,1.244139095808800777e+00,1.370620254805885896e+00,1.373157629020838044e+00,1.297088309108485937e+00,1.591652886318420945e+00,1.355705247236385080e+00,1.701663187625401585e+00,1.533600967780803792e+00,1.687750829724215640e+00,1.539730772628765232e+00,1.629563826818790861e+00,1.647828550367679057e+00,4.502983558138499709e-01,9.726363101203768791e-01,1.509841612804899258e+00,1.702600467172578735e+00,1.650480245047735606e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.162331647439201032e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.096287757907255939e-02,2.804384561788807462e-01,4.069669032902678008e-01,-4.960198595674793487e-01,2.439092175815676389e-01,4.636880455501415366e-01,6.581515499206633812e-01,2.246444260839929319e-01,1.521352941601385345e+00,-9.907969541525143281e-03,8.535193905133958703e-01,-3.250635244141938940e-01,-2.821198775152585214e-01,-4.223849033277735088e-01,-8.345876582799003351e-01,-1.275146155313247265e+00,-2.005297316915663153e+00,-1.652119061494236929e+00,-2.419962235158516606e+00,-1.296956201795242736e+00,-1.827030442537231458e+00,-1.004500412063218384e+00,-2.755573726806509249e+00,-1.096996423274990251e+00,-1.637390025295505147e+00,-1.278675601794220462e+00,-2.318237553500603454e+00,-8.589311837502544567e-01,-2.424864415964134157e+00,-1.572765549534447915e+00,-1.601452052578649754e+00,-1.647559818656291863e+00,-1.621030097985366236e+00,-2.372847869432379575e+00,-1.381201496368554826e+00,-6.592454294955085725e-01,-3.715487836820192680e-01,-5.616365941925280936e-01,-5.361764107116860911e-01,-4.213444959832713388e-01,-4.261770090827983193e-01,2.065883299525730632e-01,-3.169093312002435048e-01,-4.981891626656989591e-01,-4.202393770188831423e-01,-4.293907088214975465e-01,0.000000000000000000e+00,0.000000000000000000e+00
